maximum_reliable_period_s,density_per_s
3330.8654327163586,4.02264286824384e-05
3334.967483741871,4.072629596045007e-05
3339.069534767384,4.1226301447487775e-05
3343.1715857928966,4.1726305393473774e-05
3347.2736368184096,4.222616673085982e-05
3351.375687843922,4.2725743148423924e-05
3355.477738869435,4.322489116680322e-05
3359.5797898949477,4.372346621570466e-05
3363.6818409204607,4.4221322712736385e-05
3367.783891945973,4.471831414379701e-05
3371.885942971486,4.521429314496122e-05
3375.9879939969987,4.5709111585794125e-05
3380.0900450225117,4.62026206540288e-05
3384.1920960480243,4.669467094153484e-05
3388.294147073537,4.7185112531508474e-05
3392.39619809905,4.7673795086808535e-05
3396.4982491245623,4.816056793936355e-05
3400.6003001500753,4.864528018057288e-05
3404.702351175588,4.9127780752621516e-05
3408.804402201101,4.9607918540629416e-05
3412.9064532266134,5.0085542465551387e-05
3417.0085042521264,5.056050157774553e-05
3421.110555277639,5.1032645151123464e-05
3425.212606303152,5.150182277779766e-05
3429.3146573286645,5.196788446313679e-05
3433.4167083541774,5.2430680721142335e-05
3437.51875937969,5.289006267005507e-05
3441.620810405203,5.334588212810312e-05
3445.7228614307155,5.379799170929873e-05
3449.8249124562285,5.4246244919193754e-05
3453.926963481741,5.469049625050018e-05
3458.029014507254,5.513060127848478e-05
3462.1310655327666,5.5566416756043334e-05
3466.2331165582796,5.5997800708363314e-05
3470.335167583792,5.6424612527080185e-05
3474.437218609305,5.684671306383613e-05
3478.5392696348176,5.726396472314693e-05
3482.6413206603306,5.767623155448587e-05
3486.743371685843,5.8083379343491575e-05
3490.845422711356,5.8485275702209563e-05
3494.9474737368687,5.8881790158275196e-05
3499.0495247623817,5.927279424294997e-05
3503.151575787894,5.965816157792006e-05
3507.2536268134068,6.003776796077097e-05
3511.3556778389197,6.041149144905004e-05
3515.4577288644323,6.0779212442831734e-05
3519.5597798899453,6.114081376570178e-05
3523.661830915458,6.149618074407662e-05
3527.763881940971,6.184520128477786e-05
3531.8659329664833,6.218776595078147e-05
3535.9679839919963,6.25237680350651e-05
3540.070035017509,6.285310363247655e-05
3544.172086043022,6.317567170955108e-05
3548.2741370685344,6.349137417220474e-05
3552.3761880940474,6.380011593123559e-05
3556.47823911956,6.410180496556467e-05
3560.580290145073,6.439635238315313e-05
3564.6823411705855,6.468367247953266e-05
3568.7843921960985,6.496368279389027e-05
3572.886443221611,6.523630416265006e-05
3576.988494247124,6.550146077049852e-05
3581.0905452726365,6.575908019880135e-05
3585.1925962981495,6.60090934713641e-05
3589.294647323662,6.625143509749052e-05
3593.396698349175,6.648604311229694e-05
3597.4987493746876,6.671285911424252e-05
3601.6008004002006,6.693182829983993e-05
3605.702851425713,6.714289949551269e-05
3609.804902451226,6.734602518656995e-05
3613.9069534767386,6.754116154327176e-05
3618.009004502251,6.772826844396158e-05
3622.111055527764,6.790730949524634e-05
3626.2131065532767,6.807825204920697e-05
3630.3151575787897,6.824106721762674e-05
3634.4172086043022,6.839572988322699e-05
3638.519259629815,6.854221870790421e-05
3642.6213106553278,6.868051613796502e-05
3646.7233616808408,6.881060840635987e-05
3650.8254127063533,6.893248553191851e-05
3654.9274637318663,6.904614131559512e-05
3659.029514757379,6.915157333373285e-05
3663.131565782892,6.924878292836218e-05
3667.2336168084043,6.933777519454964e-05
3671.3356678339173,6.941855896481805e-05
3675.43771885943,6.949114679066146e-05
3679.539769884943,6.955555492118175e-05
3683.6418209104554,6.96118032788773e-05
3687.7438719359684,6.965991543261677e-05
3691.845922961481,6.969991856783413e-05
3695.947973986994,6.973184345398472e-05
3700.0500250125065,6.975572440930419e-05
3704.1520760380195,6.97715992629158e-05
3708.254127063532,6.977950931433386e-05
3712.356178089045,6.977949929041431e-05
3716.4582291145575,6.977161729980558e-05
3720.5602801400705,6.975591478495612e-05
3724.662331165583,6.973244647173667e-05
3728.764382191096,6.970127031673857e-05
3732.8664332166086,6.966244745231116e-05
3736.968484242121,6.961604212940392e-05
3741.070535267634,6.956212165828078e-05
3745.1725862931467,6.95007563471764e-05
3749.2746373186596,6.943201943896588e-05
3753.376688344172,6.935598704592144e-05
3757.478739369685,6.927273808263094e-05
3761.5807903951977,6.918235419715532e-05
3765.6828414207107,6.908491970050269e-05
3769.7848924462232,6.898052149449907e-05
3773.8869434717362,6.886924899813642e-05
3777.9889944972488,6.875119407247998e-05
3782.0910455227618,6.862645094421777e-05
3786.1930965482743,6.849511612793678e-05
3790.2951475737873,6.835728834720954e-05
3794.3971985993,6.821306845457766e-05
3798.499249624813,6.806255935051727e-05
3802.6013006503254,6.790586590147328e-05
3806.7033516758383,6.774309485704917e-05
3810.805402701351,6.757435476643888e-05
3814.907453726864,6.739975589418802e-05
3819.0095047523764,6.721941013537134e-05
3823.1115557778894,6.703343093027299e-05
3827.213606803402,6.684193317865634e-05
3831.315657828915,6.664503315370928e-05
3835.4177088544275,6.644284841575074e-05
3839.5197598799405,6.623549772578317e-05
3843.621810905453,6.60231009589757e-05
3847.723861930966,6.580577901816084e-05
3851.8259129564785,6.558365374742775e-05
3855.927963981991,6.535684784589327e-05
3860.030015007504,6.512548478173099e-05
3864.1320660330166,6.488968870653778e-05
3868.2341170585296,6.464958437011507e-05
3872.336168084042,6.440529703574174e-05
3876.438219109555,6.415695239601295e-05
3880.5402701350677,6.390467648931872e-05
3884.6423211605807,6.364859561703315e-05
3888.744372186093,6.338883626148482e-05
3892.846423211606,6.312552500477565e-05
3896.9484742371187,6.28587884485149e-05
3901.0505252626317,6.2588753134532e-05
3905.1525762881442,6.231554546663063e-05
3909.2546273136572,6.203929163344358e-05
3913.35667833917,6.176011753244685e-05
3917.4587293646828,6.147814869518805e-05
3921.5607803901953,6.119351021378297e-05
3925.6628314157083,6.090632666873098e-05
3929.764882441221,6.061672205809867e-05
3933.866933466734,6.032481972811729e-05
3937.9689844922464,6.0030742305239086e-05
3942.0710355177594,5.973461162969307e-05
3946.173086543272,5.943654869058035e-05
3950.275137568785,5.913667356254494e-05
3954.3771885942974,5.883510534405513e-05
3958.4792396198104,5.8531962097326224e-05
3962.581290645323,5.8227360789915e-05
3966.683341670836,5.7921417238011654e-05
3970.7853926963485,5.761424605145458e-05
3974.887443721861,5.7305960580488904e-05
3978.989494747374,5.6996672864288736e-05
3983.0915457728865,5.668649358126022e-05
3987.1935967983995,5.637553200113909e-05
3991.295647823912,5.6063895938896066e-05
3995.397698849425,5.575169171045849e-05
3999.4997498749376,5.543902409025697e-05
4003.6018009004506,5.512599627060084e-05
4007.703851925963,5.481270982288633e-05
4011.805902951476,5.449926466063726e-05
4015.9079539769887,5.41857590043772e-05
4020.0100050025017,5.387228934832881e-05
4024.112056028014,5.355895042893527e-05
4028.214107053527,5.3245835195195016e-05
4032.3161580790397,5.293303478080079e-05
4036.4182091045527,5.2620638478070484e-05
4040.5202601300653,5.230873371365695e-05
4044.6223111555782,5.1997406026020237e-05
4048.724362181091,5.1686739044646376e-05
4052.826413206604,5.1376814470992444e-05
4056.9284642321163,5.106771206113892e-05
4061.0305152576293,5.075950961012583e-05
4065.132566283142,5.045228293795071e-05
4069.234617308655,5.014610587720203e-05
4073.3366683341674,4.98410502623035e-05
4077.4387193596804,4.953718592034019e-05
4081.540770385193,4.92345806634395e-05
4085.6428214107054,4.8933300282675895e-05
4089.7448724362184,4.863340854346978e-05
4093.846923461731,4.833496718244838e-05
4097.9489744872435,4.8038035905735995e-05
4102.0510255127565,4.774267238864093e-05
4106.1530765382695,4.744893227670466e-05
4110.2551275637825,4.7156869188078676e-05
4114.357178589295,4.686653471719412e-05
4118.459229614808,4.6577978439687925e-05
4122.561280640321,4.629124791855051e-05
4126.6633316658335,4.6006388711457465e-05
4130.765382691346,4.572344437924932e-05
4134.867433716859,4.54424564955219e-05
4138.969484742372,4.5163464657291614e-05
4143.071535767885,4.488650649669685e-05
4147.173586793397,4.461161769369998e-05
4151.27563781891,4.433883198975204e-05
4155.377688844423,4.4068181202384354e-05
4159.479739869936,4.379969524068935e-05
4163.581790895448,4.3533402121655186e-05
4167.683841920961,4.3269327987317456e-05
4171.785892946474,4.300749712269338e-05
4175.887943971987,4.2747931974462084e-05
4179.989994997499,4.2490653170357124e-05
4184.092046023012,4.2235679539236565e-05
4188.194097048525,4.198302813179769e-05
4192.296148074038,4.173271424190234e-05
4196.39819909955,4.148475142848155e-05
4200.500250125063,4.1239151537986894e-05
4204.602301150576,4.099592472735871e-05
4208.704352176088,4.075507948748e-05
4212.806403201601,4.051662266708704e-05
4216.908454227114,4.028055949710859e-05
4221.010505252627,4.0046893615405186e-05
4225.112556278139,3.981562709188228e-05
4229.214607303652,3.9586760453950715e-05
4233.316658329165,3.9360292712310305e-05
4237.418709354678,3.913622138703132e-05
4241.52076038019,3.891454253391132e-05
4245.622811405703,3.869525077108462e-05
4249.724862431216,3.8478339305863544e-05
4253.826913456729,3.8263799961790206e-05
4257.928964482241,3.805162320587993e-05
4262.031015507754,3.784179817603716e-05
4266.133066533267,3.763431270862706e-05
4270.23511755878,3.742915336618475e-05
4274.337168584292,3.722630546524753e-05
4278.439219609805,3.7025753104294156e-05
4282.541270635318,3.682747919177796e-05
4286.643321660831,3.663146547423976e-05
4290.745372686343,3.643769256448864e-05
4294.847423711856,3.624613996983873e-05
4298.949474737369,3.605678612039183e-05
4303.051525762882,3.586960839735478e-05
4307.153576788394,3.568458316138345e-05
4311.255627813907,3.550168578094382e-05
4315.35767883942,3.532089066068334e-05
4319.459729864932,3.5142171269804264e-05
4323.561780890445,3.496550017043304e-05
4327.663831915958,3.479084904597995e-05
4331.765882941471,3.461818872948286e-05
4335.867933966983,3.4447489231930924e-05
4339.969984992496,3.427871977056314e-05
4344.072036018009,3.411184879713873e-05
4348.174087043522,3.394684402617465e-05
4352.2761380690345,3.378367246314812e-05
4356.378189094547,3.362230043266044e-05
4360.48024012006,3.3462693606560566e-05
4364.582291145573,3.330481703202516e-05
4368.6843421710855,3.314863515959379e-05
4372.7863931965985,3.2994111871157076e-05
4376.8884442221115,3.2841210507896365e-05
4380.9904952476245,3.268989389817302e-05
4385.092546273137,3.254012438536611e-05
4389.19459729865,3.239186385565666e-05
4393.296648324163,3.224507376575758e-05
4397.398699349676,3.209971517058714e-05
4401.500750375188,3.1955748750884734e-05
4405.602801400701,3.181313484076718e-05
4409.704852426214,3.1671833455224035e-05
4413.806903451727,3.153180431754933e-05
4417.908954477239,3.1393006886708295e-05
4422.011005502752,3.1255400384635946e-05
4426.113056528265,3.111894382346576e-05
4430.215107553778,3.0983596032684706e-05
4434.31715857929,3.0849315686211915e-05
4438.419209604803,3.071606132939718e-05
4442.521260630316,3.058379140593584e-05
4446.623311655828,3.0452464284695277e-05
4450.725362681341,3.0322038286448585e-05
4454.827413706854,3.0192471710510755e-05
4458.929464732367,3.0063722861271366e-05
4463.031515757879,2.9935750074618302e-05
4467.133566783392,2.9808511744246036e-05
4471.235617808905,2.9681966347841973e-05
4475.337668834418,2.9556072473143317e-05
4479.43971985993,2.9430788843857106e-05
4483.541770885443,2.9306074345434997e-05
4487.643821910956,2.918188805069484e-05
4491.745872936469,2.9058189245279165e-05
4495.847923961981,2.8934937452941827e-05
4499.949974987494,2.8812092460652302e-05
4504.052026013007,2.8689614343507875e-05
4508.15407703852,2.856746348944215e-05
4512.256128064032,2.8445600623719234e-05
4516.358179089545,2.8323986833201438e-05
4520.460230115058,2.820258359037892e-05
4524.562281140571,2.8081352777148196e-05
4528.664332166083,2.7960256708327128e-05
4532.766383191596,2.7839258154892847e-05
4536.868434217109,2.771832036692939e-05
4540.970485242622,2.7597407096270834e-05
4545.072536268134,2.7476482618825938e-05
4549.174587293647,2.7355511756569753e-05
4553.27663831916,2.723445989918779e-05
4557.378689344672,2.7113293025357396e-05
4561.480740370185,2.6991977723651464e-05
4565.582791395698,2.687048121304945e-05
4569.684842421211,2.67487713630398e-05
4573.786893446723,2.6626816713298606e-05
4577.888944472236,2.650458649292881e-05
4581.990995497749,2.638205063924453e-05
4586.093046523262,2.6259179816084413e-05
4590.195097548774,2.613594543163893e-05
4594.297148574287,2.6012319655775615e-05
4598.3991995998,2.588827543684718e-05
4602.501250625313,2.576378651796685e-05
4606.603301650825,2.5638827452735864e-05
4610.705352676338,2.5513373620408054e-05
4614.807403701851,2.5387401240477095e-05
4618.909454727364,2.5260887386671345e-05
4623.0115057528765,2.513381000034257e-05
4627.1135567783895,2.5006147903234325e-05
4631.2156078039025,2.4877880809616866e-05
4635.317658829415,2.4748989337775038e-05
4639.4197098549275,2.4619455020836784e-05
4643.5217608804405,2.448926031692977e-05
4647.6238119059535,2.435838861865484e-05
4651.7258629314665,2.422682426186453e-05
4655.827913956979,2.4094552533736382e-05
4659.929964982492,2.3961559680130755e-05
4664.032016008005,2.3827832912224e-05
4668.134067033517,2.369336041240775e-05
4672.23611805903,2.355813133944629e-05
4676.338169084543,2.342213583288493e-05
4680.440220110056,2.3285365016702e-05
4684.542271135568,2.3147811002198832e-05
4688.644322161081,2.3009466890122283e-05
4692.746373186594,2.2870326772015604e-05
4696.848424212107,2.273038573079342e-05
4700.950475237619,2.258963984053846e-05
4705.052526263132,2.244808616551745e-05
4709.154577288645,2.2305722758415594e-05
4713.256628314158,2.2162548657788532e-05
4717.35867933967,2.201856388473278e-05
4721.460730365183,2.18737694387756e-05
4725.562781390696,2.1728167292987066e-05
4729.664832416209,2.1581760388316747e-05
4733.766883441721,2.143455262715954e-05
4737.868934467234,2.1286548866155114e-05
4741.970985492747,2.1137754908227205e-05
4746.07303651826,2.0988177493868933e-05
4750.175087543772,2.083782429168192e-05
4754.277138569285,2.068670388817744e-05
4758.379189594798,2.053482577684937e-05
4762.481240620311,2.038220034652833e-05
4766.583291645823,2.0228838869028634e-05
4770.685342671336,2.0074753486099484e-05
4774.787393696849,1.9919957195693574e-05
4778.889444722362,1.976446383756596e-05
4782.991495747874,1.960828807821801e-05
4787.093546773387,1.9451445395201092e-05
4791.1955977989,1.9293952060796414e-05
4795.297648824412,1.913582512508687e-05
4799.399699849925,1.8977082398438585e-05
4803.501750875438,1.8817742433410458e-05
4807.603801900951,1.865782450610965e-05
4811.705852926463,1.8497348597012936e-05
4815.807903951976,1.8336335371273513e-05
4819.909954977489,1.817480615853426e-05
4824.012006003002,1.8012782932267893e-05
4828.114057028514,1.7850288288666275e-05
4832.216108054027,1.76873454251005e-05
4836.31815907954,1.752397811817506e-05
4840.420210105053,1.736021070139834e-05
4844.522261130565,1.719606804249358e-05
4848.624312156078,1.703157552037367e-05
4852.726363181591,1.6866759001804516e-05
4856.828414207104,1.6701644817780844e-05
4860.930465232616,1.6536259739639745e-05
4865.032516258129,1.637063095493647e-05
4869.134567283642,1.6204786043108366e-05
4873.236618309155,1.603875295095154e-05
4877.338669334667,1.5872559967936305e-05
4881.44072036018,1.5706235701386653e-05
4885.542771385693,1.5539809051549847e-05
4889.644822411206,1.5373309186581184e-05
4893.7468734367185,1.5206765517470126e-05
4897.8489244622315,1.5040207672932892e-05
4901.9509754877445,1.487366547429768e-05
4906.053026513257,1.4707168910407178e-05
4910.15507753877,1.4540748112563885e-05
4914.2571285642825,1.4374433329543633e-05
4918.3591795897955,1.4208254902701406e-05
4922.461230615308,1.4042243241194558e-05
4926.563281640821,1.3876428797347278e-05
4930.665332666334,1.3710842042180739e-05
4934.767383691847,1.3545513441131848e-05
4938.869434717359,1.3380473429984288e-05
4942.971485742872,1.3215752391034173e-05
4947.073536768385,1.3051380629513254e-05
4951.175587793898,1.288738835029073e-05
4955.27763881941,1.272380563487563e-05
4959.379689844923,1.2560662418740074e-05
4963.481740870436,1.239798846898432e-05
4967.583791895949,1.2235813362362495e-05
4971.685842921461,1.2074166463688692e-05
4975.787893946974,1.1913076904641466e-05
4979.889944972487,1.175257356298512e-05
4983.991995998,1.1592685042224208e-05
4988.094047023512,1.1433439651708357e-05
4992.196098049025,1.1274865387202725e-05
4996.298149074538,1.111698991193977e-05
5000.400200100051,1.095984053816599e-05
5004.502251125563,1.0803444209197803e-05
5008.604302151076,1.0647827481999054e-05
5012.706353176589,1.0493016510292786e-05
5016.808404202102,1.0339037028217984e-05
5020.910455227614,1.018591433454241e-05
5025.012506253127,1.0033673277440895e-05
5029.11455727864,9.882338239848715e-06
5033.216608304152,9.731933125397566e-06
5037.318659329665,9.582481344941948e-06
5041.420710355178,9.434005803682887e-06
5045.522761380691,9.28652888889419e-06
5049.624812406203,9.140072458256899e-06
5053.726863431716,8.99465782880579e-06
5057.828914457229,8.850305766491968e-06
5061.930965482742,8.70703647636359e-06
5066.033016508254,8.564869593367256e-06
5070.135067533767,8.423824173770828e-06
5074.23711855928,8.28391868720861e-06
5078.339169584793,8.145171009347998e-06
5082.441220610305,8.007598415177008e-06
5086.543271635818,7.871217572910571e-06
5090.645322661331,7.736044538513596e-06
5094.747373686844,7.602094750837002e-06
5098.849424712356,7.469383027363373e-06
5102.951475737869,7.337923560557325e-06
5107.053526763382,7.207729914815877e-06
5111.155577788895,7.078815024012437e-06
5115.257628814407,6.951191189628442e-06
5119.35967983992,6.824870079465246e-06
5123.461730865433,6.69986272692913e-06
5127.563781890946,6.576179530880682e-06
5131.665832916458,6.453830256040276e-06
5135.767883941971,6.332824033940104e-06
5139.869934967484,6.2131693644134346e-06
5143.971985992996,6.094874117610407e-06
5148.074037018509,5.977945536529904e-06
5152.176088044022,5.862390240056668e-06
5156.278139069535,5.748214226491618e-06
5160.3801900950475,5.635422877563922e-06
5164.4822411205605,5.524020962912201e-06
5168.5842921460735,5.414012645022723e-06
5172.6863431715865,5.305401484611084e-06
5176.788394197099,5.198190446434613e-06
5180.890445222612,5.09238190552166e-06
5184.992496248125,4.987977653804449e-06
5189.0945472736375,4.884978907141002e-06
5193.19659829915,4.783386312712377e-06
5197.298649324663,4.683199956780531e-06
5201.400700350176,4.584419372792728e-06
5205.502751375689,4.487043549817325e-06
5209.604802401201,4.391070941296575e-06
5213.706853426714,4.296499474101321e-06
5217.808904452227,4.203326557873003e-06
5221.91095547774,4.111549094637587e-06
5226.013006503252,4.021163488676773e-06
5230.115057528765,3.932165656641223e-06
5234.217108554278,3.844551037891187e-06
5238.319159579791,3.7583146050491406e-06
5242.421210605303,3.6734508747498956e-06
5246.523261630816,3.589953918573137e-06
5250.625312656329,3.50781737414397e-06
5254.727363681841,3.42703445638649e-06
5258.829414707354,3.3475979689161125e-06
5262.931465732867,3.2695003155564517e-06
5267.03351675838,3.192733511966255e-06
5271.135567783892,3.1172891973626807e-06
5275.237618809405,3.0431586463269056e-06
5279.339669834918,2.9703327806787644e-06
5283.441720860431,2.8988021814066646e-06
5287.543771885943,2.8285571006399564e-06
5291.645822911456,2.759587473650651e-06
5295.747873936969,2.6918829308720926e-06
5299.849924962482,2.6254328099219354e-06
5303.951975987994,2.5602261676175753e-06
5308.054027013507,2.4962517919720663e-06
5312.15607803902,2.4334982141592707e-06
5316.258129064533,2.371953720436755e-06
5320.360180090045,2.3116063640158127e-06
5324.462231115558,2.252443976867886e-06
5328.564282141071,2.1944541814573953e-06
5332.666333166584,2.137624402390841e-06
5336.768384192096,2.081941877972822e-06
5340.870435217609,2.0273936716596666e-06
5344.972486243122,1.9739666834020014e-06
5349.074537268635,1.921647660867542e-06
5353.176588294147,1.8704232105361602e-06
5357.27863931966,1.8202798086593232e-06
5361.380690345173,1.7712038120766634e-06
5365.482741370686,1.723181468882411e-06
5369.584792396198,1.6761989289351784e-06
5373.686843421711,1.6302422542046214e-06
5377.788894447224,1.5852974289492163e-06
5381.890945472736,1.5413503697193047e-06
5385.992996498249,1.4983869351802787e-06
5390.095047523762,1.4563929357511018e-06
5394.197098549275,1.4153541430534245e-06
5398.299149574787,1.3752562991672835e-06
5402.4012006003,1.3360851256894142e-06
5406.503251625813,1.2978263325908382e-06
5410.605302651326,1.2604656268703832e-06
5414.7073536768385,1.2239887210014496e-06
5418.8094047023515,1.188381341169449e-06
5422.911455727864,1.1536292352978502e-06
5427.013506753377,1.1197181808608414e-06
5431.1155577788895,1.0866339924811968e-06
5435.2176088044025,1.0543625293120145e-06
5439.3196598299155,1.0228897022015344e-06
5443.4217108554285,9.922014806402284e-07
5447.523761880941,9.622838994899489e-07
5451.625812906454,9.331230654949751e-07
5455.727863931967,9.047051635752552e-07
5459.82991495748,8.770164629021963e-07
5463.931965982992,8.500433227578063e-07
5468.034017008505,8.237721981781047e-07
